feature,feat_class,pred_class,x,y,fdr_pval_byclass,resp_class,error_type
FT2238,Bad,Bad,-0.09939393939393937,0.023030303030302957,0.8674524610357536,All equal,Bad peak avoided
FT2239,Bad,Bad,-0.07333333333333336,0.042727272727272725,0.9111365485677579,All equal,Bad peak avoided
FT2240,Bad,Bad,0.040000000000000036,0.045454545454545414,0.9552919775762887,All equal,Bad peak avoided
FT2241,Bad,Bad,-0.014545454545454528,0.08848484848484839,0.8674524610357536,All equal,Bad peak avoided
FT2242,Bad,Bad,-0.020000000000000018,0.11969696969696964,0.7987995799865802,All equal,Bad peak avoided
FT2243,Bad,Bad,-0.10424242424242425,0.046666666666666856,0.8568722947591318,All equal,Bad peak avoided
FT2244,Bad,Bad,-0.13454545454545452,0.1090909090909089,0.46725350556485595,Hard to tell,Bad peak avoided
FT2245,Bad,Bad,0.026666666666666616,0.10000000000000009,0.8568722947591318,All equal,Bad peak avoided
FT2246,Bad,Bad,-0.11151515151515157,0.052727272727272734,0.8568722947591318,All equal,Bad peak avoided
FT2249,Bad,Bad,-0.0060606060606061,0.07515151515151519,0.9126758464291976,All equal,Bad peak avoided
FT2251,Bad,Bad,-0.0884848484848485,0.047878787878787854,0.8674524610357536,All equal,Bad peak avoided
FT2252,Bad,Bad,0.10969696969696963,-0.07606060606060616,0.7910655252270364,All equal,Bad peak avoided
FT2253,Bad,Bad,-0.041818181818181865,0.043333333333333224,0.9567942687221341,All equal,Bad peak avoided
FT2254,Bad,Bad,-0.2909090909090909,-0.00848484848484854,0.01807446103614544,DCM < 15m = 175m,Bad peak avoided
FT2255,Bad,Bad,0.023030303030302957,-0.015757575757575637,0.9941730824496712,All equal,Bad peak avoided
FT2256,Bad,Bad,-0.07696969696969702,0.039696969696969564,0.9111365485677579,All equal,Bad peak avoided
FT2257,Bad,Bad,-0.11818181818181817,0.036666666666666625,0.8568722947591318,All equal,Bad peak avoided
FT2258,Bad,Bad,-0.010909090909090868,0.08363636363636373,0.8812464211570203,All equal,Bad peak avoided
FT2259,Bad,Bad,-0.044848484848484804,0.06606060606060593,0.9111365485677579,All equal,Bad peak avoided
FT2260,Bad,Bad,-0.07696969696969702,0.037272727272727124,0.9111365485677579,All equal,Bad peak avoided
FT2262,Good,Good,-0.2527272727272727,0.5136363636363637,1.9739716390801122e-14,15m > DCM = 175m,Good peak found
FT2271,Good,Good,0.3915151515151516,0.3981818181818182,2.4490085889573144e-12,15m = DCM > 175m,Good peak found
FT2273,Good,Good,0.34424242424242424,0.25575757575757585,3.1873569334135534e-7,15m = DCM > 175m,Good peak found
FT2276,Bad,Bad,-0.030303030303030276,0.11696969696969695,0.8093060190188877,All equal,Bad peak avoided
FT2277,Bad,Bad,-0.08969696969696972,0.019393939393939297,0.898640704259516,All equal,Bad peak avoided
FT2278,Bad,Bad,0.07515151515151519,0.015151515151515138,0.9283829551453834,All equal,Bad peak avoided
FT2279,Bad,Bad,-0.07030303030303031,-0.010303030303030258,0.9455707347548751,All equal,Bad peak avoided
FT2280,Bad,Bad,-0.00303030303030305,-0.042727272727272725,0.984945181542457,All equal,Bad peak avoided
FT2281,Bad,Bad,0.07757575757575763,0.0015151515151514694,0.9277320626358875,All equal,Bad peak avoided
FT2282,Bad,Bad,0.040606060606060534,0.045151515151515165,0.9552919775762887,All equal,Bad peak avoided
FT2284,Bad,Bad,-0.021212121212121238,0.08818181818181836,0.8674524610357536,All equal,Bad peak avoided
FT2285,Bad,Bad,-0.0884848484848485,0.033939393939393936,0.8812464211570203,All equal,Bad peak avoided
FT2286,Bad,Bad,0.011515151515151478,0.08333333333333348,0.8812464211570203,All equal,Bad peak avoided
FT2287,Bad,Bad,-0.05939393939393944,0.12606060606060598,0.6945912001553276,All equal,Bad peak avoided
FT2288,Bad,Bad,-0.055757575757575784,0.053939393939393954,0.9126758464291976,All equal,Bad peak avoided
FT2289,Bad,Bad,-0.12303030303030305,0.08212121212121204,0.7064874148404062,All equal,Bad peak avoided
FT2290,Bad,Bad,-0.1393939393939394,0.04363636363636347,0.7605107823458387,All equal,Bad peak avoided
FT2291,Bad,Bad,-0.028484848484848446,0.032424242424242466,0.9884830418324115,All equal,Bad peak avoided
FT2292,Good,Good,0.006666666666666599,-0.09666666666666668,0.46117282311117086,All equal,Good peak found
FT2294,Good,Good,0.08727272727272717,0.06363636363636349,0.4520887403040421,All equal,Good peak found
FT2295,Good,Good,0.09333333333333327,0.004242424242424381,0.5868756035989234,All equal,Good peak found
FT2301,Bad,Bad,0.11575757575757573,0.15090909090909088,0.046776228121971186,15m = DCM > 175m,Bad peak avoided
FT2304,Good,Good,0.3351515151515152,0.4403030303030304,1.9681446471705867e-12,15m = DCM > 175m,Good peak found
FT2307,Good,Good,0.042424242424242475,0.010303030303030258,0.9064682897740978,All equal,Good peak found
FT2309,Bad,Bad,0.027878787878787836,0.14727272727272722,0.5743167890635131,Hard to tell,Bad peak avoided
FT2313,Bad,Bad,-0.044242424242424305,0.0675757575757574,0.9111365485677579,All equal,Bad peak avoided
FT2314,Bad,Bad,-0.11757575757575756,0.10424242424242425,0.6115513669237508,Hard to tell,Bad peak avoided
FT2315,Bad,Bad,-0.07272727272727275,0.12848484848484842,0.6333170809571894,All equal,Bad peak avoided
FT2316,Bad,Bad,-0.06606060606060604,0.11303030303030304,0.771233242565819,All equal,Bad peak avoided
FT2317,Bad,Bad,-0.11272727272727268,0.08121212121212129,0.771233242565819,All equal,Bad peak avoided
FT2318,Bad,Bad,-0.09272727272727277,0.18393939393939385,0.1466880595175495,15m > DCM = 175m,Bad peak avoided
FT2319,Bad,Bad,-0.21151515151515154,0.012424242424242449,0.25529836759395896,DCM < 15m = 175m,Bad peak avoided
FT2320,Bad,Bad,-0.12424242424242427,0.011212121212121229,0.8568722947591318,All equal,Bad peak avoided
FT2321,Bad,Bad,-0.06787878787878787,0.014545454545454639,0.9455707347548751,All equal,Bad peak avoided
FT2322,Bad,Bad,-0.15939393939393942,0.06303030303030299,0.5510806931428733,Hard to tell,Bad peak avoided
FT2323,Bad,Bad,-0.15454545454545454,0.0669696969696969,0.5743167890635131,Hard to tell,Bad peak avoided
FT2325,Bad,Bad,-0.12181818181818183,0.13545454545454527,0.36263494613886155,Hard to tell,Bad peak avoided
FT2326,Bad,Bad,-0.14363636363636367,0.1045454545454545,0.4398581631680818,Hard to tell,Bad peak avoided
FT2327,Bad,Bad,-0.14242424242424245,0.10575757575757572,0.4398581631680818,Hard to tell,Bad peak avoided
FT2328,Bad,Bad,-0.11696969696969695,0.08272727272727254,0.7427031717170803,All equal,Bad peak avoided
FT2329,Bad,Bad,-0.11909090909090914,0.08621212121212118,0.7064874148404062,All equal,Bad peak avoided
FT2333,Bad,Bad,-0.010000000000000009,0.015000000000000124,0.8568722947591318,All equal,Bad peak avoided
FT2334,Good,Good,0.06939393939393934,0.10287878787878779,0.04951182925246334,15m = DCM > 175m,Good peak found
FT2335,Bad,Bad,0,0,NA,NA,Bad peak avoided
FT2337,Bad,Bad,0.3218181818181818,0.015757575757575637,6.132758480592921e-4,DCM > 15m = 175m,Bad peak avoided
FT2342,Bad,Bad,-0.041818181818181754,0.01606060606060611,0.9884830418324115,All equal,Bad peak avoided
FT2346,Bad,Bad,0.020000000000000018,0,0.8568722947591318,All equal,Bad peak avoided
FT2348,Bad,Bad,-0.10363636363636364,0.00454545454545463,0.8674524610357536,All equal,Bad peak avoided
FT2349,Bad,Bad,-0.09939393939393937,-0.001818181818181941,0.8703503246617553,All equal,Bad peak avoided
FT2350,Bad,Bad,-0.11151515151515157,-0.010303030303030258,0.8674524610357536,All equal,Bad peak avoided
FT2351,Bad,Bad,-0.10303030303030303,0.011515151515151478,0.8674524610357536,All equal,Bad peak avoided
FT2352,Bad,Bad,-0.1206060606060606,0.0021212121212121904,0.8568722947591318,All equal,Bad peak avoided
FT2353,Bad,Bad,-0.15030303030303027,-0.016363636363636358,0.7354642674958956,All equal,Bad peak avoided
FT2354,Bad,Bad,-0.14424242424242428,-0.005454545454545379,0.7795854730578766,All equal,Bad peak avoided
FT2355,Bad,Bad,-0.11030303030303035,-0.06424242424242421,0.8368873104995725,All equal,Bad peak avoided
FT2356,Bad,Bad,-0.07363636363636361,-0.0050000000000001155,0.9368270907976006,All equal,Bad peak avoided
FT2357,Bad,Bad,-0.13757575757575757,-0.01696969696969708,0.807714021344103,All equal,Bad peak avoided
FT2359,Good,Bad,0.32060606060606056,0.374848484848485,8.539553310748035e-9,15m = DCM > 175m,Good peak missed
FT2361,Good,Good,0.05757575757575761,0.038484848484848566,0.7299659696368166,All equal,Good peak found
FT2364,Bad,Bad,-0.13636363636363635,0.030606060606060748,0.7910655252270364,All equal,Bad peak avoided
FT2365,Bad,Bad,-0.08121212121212118,0.023636363636363678,0.9126758464291976,All equal,Bad peak avoided
FT2366,Bad,Bad,-0.08303030303030301,0.039090909090909065,0.8916620615199564,All equal,Bad peak avoided
FT2367,Bad,Bad,-0.10606060606060608,-0.027575757575757587,0.8674524610357536,All equal,Bad peak avoided
FT2368,Bad,Bad,-0.12787878787878793,0.010606060606060508,0.8535050560758728,All equal,Bad peak avoided
FT2369,Bad,Bad,-0.06727272727272726,0.013030303030302948,0.9499194929590716,All equal,Bad peak avoided
FT2370,Bad,Bad,-0.1903030303030303,-0.01030303030303048,0.4227653263710558,Hard to tell,Bad peak avoided
FT2375,Bad,Bad,-0.0824242424242424,0.004242424242424159,0.9126758464291976,All equal,Bad peak avoided
FT2376,Bad,Bad,0.040606060606060534,0.036060606060606126,0.9642104645357824,All equal,Bad peak avoided
FT2377,Bad,Bad,-0.11939393939393939,-0.011212121212121229,0.8568722947591318,All equal,Bad peak avoided
FT2378,Bad,Bad,0.06484848484848493,0.027575757575757587,0.9455707347548751,All equal,Bad peak avoided
FT2381,Bad,Bad,-0.026060606060606117,-0.06606060606060615,0.8568722947591318,All equal,Bad peak avoided
FT2382,Bad,Good,0,0,NA,NA,Bad peak included
FT2383,Bad,Bad,-0.13818181818181818,-0.041818181818181754,0.771233242565819,All equal,Bad peak avoided
FT2384,Bad,Bad,0.05575757575757567,0.020000000000000018,0.9642104645357824,All equal,Bad peak avoided
FT2386,Bad,Bad,-0.056969696969697003,-0.012727272727272698,0.9642104645357824,All equal,Bad peak avoided
FT2387,Bad,Bad,-0.09636363636363632,0.0036363636363636598,0.8785960035815615,All equal,Bad peak avoided
FT2388,Bad,Bad,-0.13454545454545452,-0.008787878787878789,0.8337926986728683,All equal,Bad peak avoided
FT2389,Bad,Bad,-0.11939393939393939,-0.021515151515151487,0.8568722947591318,All equal,Bad peak avoided
FT2390,Bad,Bad,-0.07606060606060605,-7.575757575757347e-4,0.9290555282544204,All equal,Bad peak avoided
FT2391,Bad,Bad,-0.0884848484848485,-0.020606060606060517,0.8674524610357536,All equal,Bad peak avoided
FT2392,Bad,Bad,-0.038181818181818206,-0.07606060606060616,0.8674524610357536,All equal,Bad peak avoided
FT2393,Bad,Bad,-0.050303030303030294,-0.027575757575757587,0.9455707347548751,All equal,Bad peak avoided
FT2396,Bad,Bad,-0.00545454545454549,0.045151515151515165,0.9742986776052337,All equal,Bad peak avoided
FT2397,Bad,Bad,-0.025454545454545396,0.029090909090909056,0.9914008451586125,All equal,Bad peak avoided
FT2398,Bad,Bad,-0.053333333333333344,0.0078787878787878185,0.9693904539387511,All equal,Bad peak avoided
FT2400,Bad,Bad,-0.036969696969696986,0.043333333333333224,0.9641063800149108,All equal,Bad peak avoided
FT2401,Bad,Bad,-0.08303030303030301,0.058484848484848584,0.8674524610357536,All equal,Bad peak avoided
FT2402,Bad,Bad,-0.047878787878787854,-0.026363636363636367,0.9668498840540884,All equal,Bad peak avoided
FT2403,Bad,Bad,-0.029696969696969666,0.08393939393939398,0.8674524610357536,All equal,Bad peak avoided
FT2404,Bad,Bad,-0.06121212121212127,-0.0015151515151514694,0.9642104645357824,All equal,Bad peak avoided
FT2405,Bad,Bad,-0.18000000000000005,-0.053030303030303205,0.42312357707267806,Hard to tell,Bad peak avoided
FT2406,Bad,Bad,-0.08696969696969692,-0.04287878787878774,0.8685117198569428,All equal,Bad peak avoided
FT2407,Bad,Bad,-0.06303030303030299,0.00242424242424244,0.9603396268564003,All equal,Bad peak avoided
FT2408,Bad,Bad,-0.10666666666666669,-0.052121212121212235,0.8568722947591318,All equal,Bad peak avoided
FT2414,Bad,Bad,0.07636363636363641,0.07030303030303031,0.8674524610357536,All equal,Bad peak avoided
FT2428,Bad,Bad,-0.09878787878787876,0.062121212121212244,0.8568722947591318,All equal,Bad peak avoided
FT2437,Bad,Bad,0.05757575757575761,-0.01606060606060611,0.9642104645357824,All equal,Bad peak avoided
FT2438,Bad,Bad,-0.018484848484848437,-0.020454545454545503,0.9941730824496712,All equal,Bad peak avoided
FT2439,Bad,Bad,-0.030909090909090886,0.0027272727272729114,0.9941730824496712,All equal,Bad peak avoided
FT2440,Bad,Bad,-0.0078787878787878185,-0.040909090909091006,0.9865360476130436,All equal,Bad peak avoided
FT2441,Bad,Bad,0,0,NA,NA,Bad peak avoided
FT2444,Bad,Bad,0.05818181818181811,0.08848484848484839,0.8568722947591318,All equal,Bad peak avoided
FT2445,Bad,Bad,0.06848484848484859,0.039090909090909065,0.9126758464291976,All equal,Bad peak avoided
FT2446,Bad,Bad,-0.020000000000000018,0.10696969696969694,0.8568722947591318,All equal,Bad peak avoided
FT2447,Bad,Bad,0.09272727272727277,0.06575757575757568,0.8568722947591318,All equal,Bad peak avoided
FT2450,Bad,Bad,0.12363636363636354,0.08606060606060595,0.686337355139897,All equal,Bad peak avoided
FT2451,Bad,Bad,0.08909090909090911,0.07060606060606078,0.8568722947591318,All equal,Bad peak avoided
FT2452,Bad,Bad,0.08181818181818179,0.06030303030303008,0.8674524610357536,All equal,Bad peak avoided
FT2453,Bad,Bad,0.09212121212121205,0.11878787878787866,0.6333170809571894,All equal,Bad peak avoided
FT2454,Bad,Bad,0.06060606060606055,0.06424242424242421,0.8857538171212269,All equal,Bad peak avoided
FT2455,Bad,Bad,0.1084848484848484,0.13424242424242427,0.43041987308121854,Hard to tell,Bad peak avoided
FT2459,Bad,Good,-0.07030303030303031,0.07515151515151519,0.46117282311117086,All equal,Bad peak included
FT2462,Bad,Good,-0.056363636363636394,0.030606060606060748,0.7749283328442798,All equal,Bad peak included
FT2464,Bad,Good,0.11696969696969695,0.19484848484848483,0.011283535511025955,15m = DCM > 175m,Bad peak included
FT2465,Bad,Good,-0.045454545454545414,0.17727272727272725,0.04951182925246334,Hard to tell,Bad peak included
FT2466,Bad,Good,0.05696969696969689,0.19030303030303042,0.028659883039531635,Hard to tell,Bad peak included
FT2477,Bad,Good,-0.051515151515151514,0.09666666666666668,0.39284050781920765,All equal,Bad peak included
FT2478,Bad,Good,-0.042424242424242475,0.07939393939393935,0.5373228276392911,All equal,Bad peak included
FT2479,Bad,Good,-0.043636363636363584,0.03575757575757588,0.8157345157821193,All equal,Bad peak included
FT2481,Bad,Bad,0.052121212121212235,0.16181818181818186,0.39730925105399106,Hard to tell,Bad peak avoided
FT2482,Bad,Bad,0.07393939393939397,0.02666666666666684,0.9184541521637931,All equal,Bad peak avoided
FT2483,Bad,Bad,0.038787878787878816,-0.029696969696969777,0.9642104645357824,All equal,Bad peak avoided
FT2484,Bad,Good,0.10787878787878791,0.19939393939393946,0.011066958894173706,15m = DCM > 175m,Bad peak included
FT2485,Bad,Good,-0.040606060606060645,0.1875757575757575,0.03558766501905927,Hard to tell,Bad peak included
FT2486,Bad,Bad,-0.08727272727272728,0.10606060606060597,0.7476784081198037,All equal,Bad peak avoided
FT2487,Bad,Bad,0.037575757575757596,0.055151515151515174,0.9448463301252875,All equal,Bad peak avoided
FT2488,Bad,Bad,-0.012121212121212088,0.06727272727272715,0.9246272609244008,All equal,Bad peak avoided
FT2489,Bad,Bad,0.033333333333333215,0.12454545454545451,0.765758732088677,All equal,Bad peak avoided
FT2490,Bad,Bad,0.10969696969696963,0.1663636363636365,0.20149142581036095,15m = DCM > 175m,Bad peak avoided
FT2491,Bad,Good,0.018181818181818077,0.18181818181818188,0.048292745806431996,Hard to tell,Bad peak included
FT2492,Bad,Bad,0.05575757575757567,0.05454545454545445,0.9126758464291976,All equal,Bad peak avoided
FT2493,Bad,Bad,0.11333333333333329,0.136060606060606,0.39869584651906004,Hard to tell,Bad peak avoided
FT2494,Bad,Bad,0.10242424242424253,0.13787878787878793,0.43041987308121854,Hard to tell,Bad peak avoided
FT2495,Bad,Bad,0.00121212121212122,0.10787878787878791,0.8568722947591318,All equal,Bad peak avoided
FT2496,Bad,Bad,-0.027272727272727226,0.047575757575757605,0.9642104645357824,All equal,Bad peak avoided
FT2497,Bad,Bad,-0.010303030303030258,0.13181818181818183,0.7284219345842947,All equal,Bad peak avoided
FT2498,Bad,Bad,0.13393939393939402,0.08333333333333348,0.6342357017826371,Hard to tell,Bad peak avoided
FT2499,Bad,Bad,0.0018181818181817189,0.03303030303030319,0.9914008451586125,All equal,Bad peak avoided
FT2500,Bad,Bad,0.06303030303030299,0.05212121212121201,0.9126758464291976,All equal,Bad peak avoided
FT2501,Bad,Bad,0.06909090909090909,0.1200000000000001,0.7096925835194439,All equal,Bad peak avoided
FT2502,Bad,Bad,0.10242424242424253,0.09545454545454546,0.7476784081198037,All equal,Bad peak avoided
FT2503,Bad,Bad,0.08848484848484839,0.10939393939393938,0.7141240708627062,All equal,Bad peak avoided
FT2504,Bad,Bad,0.09030303030303033,0.0603030303030303,0.8645222956220753,All equal,Bad peak avoided
FT2505,Bad,Bad,0.10606060606060597,0.0015151515151514694,0.8674524610357536,All equal,Bad peak avoided
FT2506,Bad,Bad,0.11151515151515157,0.09151515151515133,0.7163550375662743,All equal,Bad peak avoided
FT2507,Bad,Bad,0.047878787878787854,0.06515151515151518,0.9111365485677579,All equal,Bad peak avoided
FT2508,Bad,Bad,0.07696969696969691,0.13606060606060622,0.5521334256412791,All equal,Bad peak avoided
FT2509,Bad,Bad,0.12787878787878793,0.08393939393939398,0.6721342600698802,All equal,Bad peak avoided
FT2510,Bad,Bad,-0.06878787878787873,0.04954545454545456,0.9111365485677579,All equal,Bad peak avoided
FT2511,Bad,Bad,0.06303030303030299,0.10303030303030303,0.8340870007352416,All equal,Bad peak avoided
FT2512,Bad,Bad,0.056363636363636394,0.044545454545454444,0.9308872694257612,All equal,Bad peak avoided
FT2513,Bad,Bad,0.07454545454545447,0.033636363636363686,0.9126758464291976,All equal,Bad peak avoided
FT2516,Bad,Bad,0.026060606060606117,0.042121212121212004,0.9693904539387511,All equal,Bad peak avoided
FT2517,Bad,Bad,0.036969696969696875,0.04939393939393932,0.9536180216371503,All equal,Bad peak avoided
FT2518,Bad,Bad,-0.00848484848484854,0.1212121212121211,0.7910655252270364,All equal,Bad peak avoided
FT2519,Bad,Bad,0.14242424242424234,0.13666666666666671,0.25184775760270683,Hard to tell,Bad peak avoided
FT2520,Bad,Bad,0.06606060606060615,0.07727272727272716,0.8674524610357536,All equal,Bad peak avoided
FT2521,Bad,Bad,0.06181818181818177,0.07636363636363619,0.8674524610357536,All equal,Bad peak avoided
FT2522,Bad,Bad,0.1272727272727272,0.06787878787878787,0.7503106770838996,All equal,Bad peak avoided
FT2523,Bad,Bad,0.09575757575757571,0.14848484848484844,0.3730345781243545,15m = DCM > 175m,Bad peak avoided
FT2524,Bad,Bad,0.06424242424242421,-0.029696969696969777,0.9144179080450074,All equal,Bad peak avoided
FT2525,Bad,Bad,-0.08545454545454545,0.013030303030302948,0.9126758464291976,All equal,Bad peak avoided
